Code,Date,Observed,Suggested,Anomaly (std.devs.),Deleted
09401001_2,1994-02-01,-6,NA,NA,1
09401001_2,1994-03-01,-4,NA,NA,1
09401001_2,1994-04-01,-2,NA,NA,1
09401001_2,1994-05-01,-6,NA,NA,1
09401001_2,1994-06-01,-3,NA,NA,1
09401001_2,1994-07-01,-2.5,NA,NA,1
09401001_2,1994-08-01,-2,NA,NA,1
09401001_2,1994-09-01,-3,NA,NA,1
09401001_2,1994-11-01,-3.5,NA,NA,1
09401001_2,1994-12-01,-1.5,NA,NA,1
09401001_2,1995-04-01,-2,NA,NA,1
09401001_2,1995-05-01,-4,NA,NA,1
09401001_2,1995-06-01,-2.5,NA,NA,1
09401001_2,1995-07-01,-3,NA,NA,1
09401001_2,1995-08-01,-3,NA,NA,1
09401001_2,1995-09-01,-2.5,NA,NA,1
09401001_2,1995-10-01,-5,NA,NA,1
09401001_2,1995-11-01,-4.5,NA,NA,1
09401001_2,1996-01-01,-2.5,NA,NA,1
09401001_2,1996-02-01,-3,NA,NA,1
09401001_2,1996-03-01,-2.5,NA,NA,1
09401001_2,1996-04-01,-2,NA,NA,1
09401001_2,1996-05-01,-2,NA,NA,1
09401001_2,1996-06-01,-2,NA,NA,1
09401001_2,1996-07-01,-2.5,NA,NA,1
09401001_2,1996-08-01,-2.5,NA,NA,1
09401001_2,1996-09-01,-5,NA,NA,1
09401001_2,1996-10-01,-2,NA,NA,1
09401001_2,1996-11-01,-2,NA,NA,1
09401001_2,1997-02-01,-1.5,NA,NA,1
09401001_2,1997-03-01,-2,NA,NA,1
09401001_2,1997-04-01,-1.5,NA,NA,1
09401001_2,1997-05-01,-1.5,NA,NA,1
09401001_2,1997-06-01,-1.5,NA,NA,1
09401001_2,1997-07-01,-2,NA,NA,1
09401001_2,1997-08-01,-1.5,NA,NA,1
09401001_2,1997-09-01,-4.5,NA,NA,1
09401001_2,1997-10-01,-3,NA,NA,1
09401001_2,1997-11-01,-1.5,NA,NA,1
09401001_2,1997-12-01,-1.5,NA,NA,1
09401001_2,1998-01-01,-1.5,NA,NA,1
09401001_2,1998-03-01,-1.5,NA,NA,1
09401001_2,1998-04-01,-1.5,NA,NA,1
09401001_2,1998-05-01,-1.5,NA,NA,1
09401001_2,1998-06-01,-2,NA,NA,1
09401001_2,1998-07-01,-1.5,NA,NA,1
09401001_2,1998-08-01,-1.5,NA,NA,1
09401001_2,1998-10-01,-1.8,NA,NA,1
09401001_2,1998-12-01,-1.5,NA,NA,1
09401001_2,1999-01-01,-1.5,NA,NA,1
09401001_2,1999-02-01,-1.5,NA,NA,1
09401001_2,1999-03-01,-1.8,NA,NA,1
09401001_2,1999-04-01,-1.8,NA,NA,1
09401001_2,1999-05-01,-1.8,NA,NA,1
09401001_2,1999-06-01,-1.5,NA,NA,1
09401001_2,1999-07-01,-1.5,NA,NA,1
09401001_2,1999-08-01,-1.5,NA,NA,1
09401001_2,1999-09-01,-1.5,NA,NA,1
09401001_2,1999-10-01,-1.5,NA,NA,1
09401001_2,1999-12-01,-1.8,NA,NA,1
09401001_2,2000-02-01,-1.8,NA,NA,1
09401001_2,2000-03-01,-1.5,NA,NA,1
09401001_2,2000-04-01,-1.5,NA,NA,1
09401001_2,2000-05-01,-1.5,NA,NA,1
09401001_2,2000-06-01,-1.5,NA,NA,1
09401001_2,2000-07-01,-1.8,NA,NA,1
09401001_2,2000-09-01,-1.5,NA,NA,1
09401001_2,2000-10-01,-1.5,NA,NA,1
09401001_2,2000-11-01,-2.7,NA,NA,1
09401001_2,2000-12-01,-1.5,NA,NA,1
09401001_2,2001-01-01,-1.5,NA,NA,1
09401001_2,2001-02-01,-1.5,NA,NA,1
09401001_2,2014-06-01,-2.8,NA,NA,1
09401001_2,2014-07-01,-0.6,NA,NA,1
09401001_2,2015-05-01,-1.1,NA,NA,1
09401001_2,2015-06-01,-1.7,NA,NA,1
09401001_2,2015-07-01,-3,NA,NA,1
09401001_2,2015-08-01,-1.4,NA,NA,1
09401001_2,2015-09-01,-1.9,NA,NA,1
09401001_2,2015-10-01,-0.7,NA,NA,1
09401001_2,2016-06-01,-0.9,NA,NA,1
09401001_2,2016-07-01,-3.1,NA,NA,1
09401001_2,2016-08-01,-0.8,NA,NA,1
09401001_2,2016-10-01,-1.8,NA,NA,1
10123006_6,2000-06-01,-0.6,NA,NA,1
10123006_6,2000-07-01,-3.2,NA,NA,1
10123006_6,2000-08-01,-0.2,NA,NA,1
10123006_6,2000-09-01,-0.8,NA,NA,1
10123006_6,2001-06-01,-0.5,NA,NA,1
10123006_6,2001-07-01,-1.5,NA,NA,1
10123006_6,2001-08-01,-0.3,NA,NA,1
10123006_6,2004-07-01,-0.8,NA,NA,1
10123006_6,2004-08-01,-2.1,NA,NA,1
10123006_6,2004-09-01,-1.1,NA,NA,1
10123006_6,2005-06-01,-1.5,NA,NA,1
10123006_6,2006-05-01,-0.8,NA,NA,1
10123006_6,2006-07-01,-1.8,NA,NA,1
10123006_6,2007-05-01,-2,NA,NA,1
10123006_6,2007-06-01,-0.5,NA,NA,1
10123006_6,2007-07-01,-2.4,NA,NA,1
10123006_6,2007-08-01,-2.2,NA,NA,1
10123006_6,2008-05-01,-1.8,NA,NA,1
10123006_6,2008-07-01,-1,NA,NA,1
10123006_6,2009-06-01,-1,NA,NA,1
10123006_6,2009-07-01,-2.2,NA,NA,1
10123006_6,2009-09-01,-0.5,NA,NA,1
10123006_6,2009-10-01,-1,NA,NA,1
10123006_6,2010-05-01,-0.5,NA,NA,1
10123006_6,2010-07-01,-4,NA,NA,1
10123006_6,2010-08-01,-2,NA,NA,1
10123006_6,2011-07-01,-2.1,NA,NA,1
10123006_6,2011-08-01,-2,NA,NA,1
10123006_6,2011-09-01,-0.6,NA,NA,1
10123006_6,2012-05-01,-0.8,NA,NA,1
10123006_6,2012-06-01,-3.1,NA,NA,1
10123006_6,2012-07-01,-3.1,NA,NA,1
10123006_6,2012-08-01,-1.9,NA,NA,1
10123006_6,2012-11-01,-1.6,NA,NA,1
10123006_6,2013-07-01,-0.7,NA,NA,1
10123006_6,2013-08-01,-1.5,NA,NA,1
*ERA5_08122002_6,1990-03-01,-0.4658705,NA,NA,1
*ERA5_08122002_6,1990-04-01,-1.469023,NA,NA,1
*ERA5_08122002_6,1990-05-01,-3.108385,NA,NA,1
*ERA5_08122002_6,1990-06-01,-2.637643,NA,NA,1
*ERA5_08122002_6,1990-07-01,-4.163843,NA,NA,1
*ERA5_08122002_6,1990-09-01,-0.6083932,NA,NA,1
*ERA5_08122002_6,1990-10-01,-0.07019922,NA,NA,1
*ERA5_08122002_6,1991-05-01,-1.13381,NA,NA,1
*ERA5_08122002_6,1991-06-01,-2.03973,NA,NA,1
*ERA5_08122002_6,1991-07-01,-3.80466,NA,NA,1
*ERA5_08122002_6,1991-08-01,-3.528711,NA,NA,1
*ERA5_08122002_6,1991-09-01,-0.1805538,NA,NA,1
*ERA5_08122002_6,1991-10-01,-1.044389,NA,NA,1
*ERA5_08122002_6,1992-04-01,-2.36776,NA,NA,1
*ERA5_08122002_6,1992-05-01,-4.936765,NA,NA,1
*ERA5_08122002_6,1992-06-01,-5.552177,NA,NA,1
*ERA5_08122002_6,1992-07-01,-4.944877,NA,NA,1
*ERA5_08122002_6,1992-08-01,-1.946613,NA,NA,1
*ERA5_08122002_6,1992-09-01,-1.609882,NA,NA,1
*ERA5_08122002_6,1992-10-01,-2.200311,NA,NA,1
*ERA5_08122002_6,1993-04-01,-0.2514342,NA,NA,1
*ERA5_08122002_6,1993-05-01,-7.4,NA,NA,1
*ERA5_08122002_6,1993-06-01,-1.497524,NA,NA,1
*ERA5_08122002_6,1993-07-01,-4.95241,NA,NA,1
*ERA5_08122002_6,1993-08-01,-2.565133,NA,NA,1
*ERA5_08122002_6,1993-09-01,-2.154812,NA,NA,1
*ERA5_08122002_6,1993-11-01,-0.1452533,NA,NA,1
*ERA5_08122002_6,1994-04-01,-0.6551725,NA,NA,1
*ERA5_08122002_6,1994-05-01,-1.946986,NA,NA,1
*ERA5_08122002_6,1994-06-01,-1.41021,NA,NA,1
*ERA5_08122002_6,1994-07-01,-3.678978,NA,NA,1
*ERA5_08122002_6,1994-08-01,-3.231269,NA,NA,1
*ERA5_08122002_6,1995-05-01,-0.8197661,NA,NA,1
*ERA5_08122002_6,1995-06-01,-4.207606,NA,NA,1
*ERA5_08122002_6,1995-07-01,-6.5,NA,NA,1
*ERA5_08122002_6,1995-08-01,-4.920489,NA,NA,1
*ERA5_08122002_6,1995-09-01,-1.727582,NA,NA,1
*ERA5_08122002_6,1995-10-01,-0.08840934,NA,NA,1
*ERA5_08122002_6,1996-04-01,-2.8,NA,NA,1
*ERA5_08122002_6,1996-05-01,-2.89427,NA,NA,1
*ERA5_08122002_6,1996-06-01,-5.015866,NA,NA,1
*ERA5_08122002_6,1996-07-01,-0.6,NA,NA,1
*ERA5_08122002_6,1996-08-01,-1.060557,NA,NA,1
*ERA5_08122002_6,1996-09-01,-0.1442036,NA,NA,1
*ERA5_08122002_6,1997-06-01,-3.09242,NA,NA,1
*ERA5_08122002_6,1997-07-01,-1.540831,NA,NA,1
*ERA5_08122002_6,1997-09-01,-0.1191771,NA,NA,1
*ERA5_08122002_6,1997-10-01,-2.5,NA,NA,1
*ERA5_08122002_6,1998-04-01,-0.2497896,NA,NA,1
*ERA5_08122002_6,1998-06-01,-2.877702,NA,NA,1
*ERA5_08122002_6,1998-07-01,-2.634378,NA,NA,1
*ERA5_08122002_6,1998-08-01,-4.117978,NA,NA,1
*ERA5_08122002_6,1998-09-01,-2.949971,NA,NA,1
*ERA5_08122002_6,1999-05-01,-1.003698,NA,NA,1
*ERA5_08122002_6,1999-06-01,-2.262587,NA,NA,1
*ERA5_08122002_6,1999-07-01,-4.114741,NA,NA,1
*ERA5_08122002_6,1999-08-01,-1.0582,NA,NA,1
*ERA5_08122002_6,1999-09-01,-2.000152,NA,NA,1
*ERA5_08122002_6,2000-02-01,-0.7,NA,NA,1
*ERA5_08122002_6,2000-03-01,-1.2,NA,NA,1
*ERA5_08122002_6,2000-05-01,-2.073508,NA,NA,1
*ERA5_08122002_6,2000-06-01,-3.093018,NA,NA,1
*ERA5_08122002_6,2000-07-01,-4.640359,NA,NA,1
*ERA5_08122002_6,2000-08-01,-2.644422,NA,NA,1
