10.48755 5.41333 2.420166 -0.06079102 -3.393677
-1.790283 0.7336426 2.6521 6.306641 8.156982
11.12207 11.7063 8.28418 4.54126 3.137207
-0.5800781 -1.648621 -1.358887 1.35791 2.390869
5.945557 12.01611 13.2229 11.19653 10.80615
5.967285 3.208008 0.8706055 -1.618896 -0.2004395
1.590088 3.488281 8.090088 6.979736 13.56396
11.60254 8.417236 6.714844 2.883057 0.6938477
-0.1293945 -0.7275391 -0.4147949 2.790771 6.65332
11.88037 12.35913 9.644775 8.101807 5.219971
2.460205 -0.3193359 -0.3789062 1.388428 1.209961
3.07666 4.862061 9.619141 12.71387 12.11768
11.50391 7.544922 2.598389 0.376709 -0.4501953
0.472168 0.7390137 1.791992 4.770508 10.03174
12.55298 12.552 11.37329 4.361572 3.701904
0.4931641 0.1794434 0.9831543 2.358643 5.036621
8.702148 10.11792 13.19604 12.67871 9.50415
5.363281 1.021729 -0.6611328 -0.9396973 -0.6242676
1.042725 1.99707 4.37207 10.24316 12.22559
12.95361 8.641357 5.929199 2.486084 -1.436035
-1.463135 0.01660156 1.564697 1.946045 6.083984
9.921875 11.57959 12.86548 8.966797 7.741699
2.773682 -0.7050781 -0.6933594 -0.2023926 0.4904785
1.945068 7.068848 10.73975 13.4353 11.83594
11.74829 7.711914 3.763672 -0.7277832 -1.743164
-0.8720703 1.211426 2.43457 8.037354 10.05688
12.9707 13.81763 10.16113 6.662354 3.499023
2.328613 0.9589844 3.421387 3.837158 6.04834
8.421143 11.24487 12.39575 13.39136 11.63208
7.687744 5.146484 2.438965 1.258545 1.617676
3.961914 4.861328 8.814209 8.801514 14.25928
11.65308 12.00977 5.80249 2.375244 0.6516113
-0.3456421 2.834473 3.771484 4.571289 8.568359
10.24609 12.99854 14.38721 12.04395 7.235596
1.902588 2.636475 -0.02856445 2.173096 3.474609
5.527344 7.690674 10.90137 13.91968 12.30347
12.20166 7.298096 4.749512 2.973633 1.013672
1.868408 4.209229 5.502197 8.713623 11.66797
12.43628 12.95679 10.69824 7.695557 6.146484
2.161377 -1.530029 0.01782227 3.768311 5.088867
9.526367 14.69116 12.34448 12.08374 11.66479
6.050537 4.391357 1.624512 3.198242 2.719971
4.105469 6.677734 9.325928 11.37134 12.94751
12.27661 13.09058 9.452393 6.279541 1.524902
2.421387 3.347168 3.797852 4.032959 7.60791
10.99512 13.09912 13.33887 10.66602 7.413574
6.428467 2.511475 2.421631 1.177734 2.861816
7.833496 9.656006 12.70703 14.37402 13.90869
10.10571 7.811523 5.605713 2.549316 1.299255
2.740723 3.484619 6.970703 9.887695 11.79834
12.64453 11.26636 9.605713 8.067871 4.470459
1.956787 0.6047363 1.871582 2.702393 6.179932
7.821289 11.46997 11.92896 13.59448 11.11743
6.749512 3.948975 2.054688 1.587402 3.018799
3.723389 7.399414 7.520508 14.28857 13.54004
13.9834 9.537842 5.969238 4.089111 -0.03222656
2.097412 3.013916 3.125488 4.661621 7.035156
10.85327 12.95068 11.9978 12.91797 7.825439
4.744141 3.72168 0.2868652 1.797852 3.819092
5.948486 9.106689 9.203369 14.60352 14.07593
11.85522 6.968018 5.327393 2.785889 1.751221
3.266602 3.822754 4.945068 7.701416 11.00195
12.5293 15.11426 10.43726 6.685303 2.057129
2.179199 2.608887 2.135986 3.375732 5.46582
9.230957 11.31519 13.38696 14.48657 9.705811
7.903809 5.257812 3.435059 1.850342 2.49292
3.703613 5.016846 8.547852 10.45874 13.56274
11.35596 11.14282 6.882568 3.692871 0.184082
-0.5421753 -1.315674 3.049561 4.980713 8.254883
11.40479 14.17285 14.84863 11.62207 6.943848
4.627197 2.26001 2.405762 1.097412 4.430664
5.763428 11.10791 13.46851 14.76245 13.15723
12.67773 10.33203 5.679932 2.669434 0.6604004
2.610596 2.781738 4.897217 4.902832 10.44531
13.3418 12.09155 12.02271 7.278564 4.771729
2.157959 -1.094849 0.6276855 3.325439 5.544678
8.599609 9.977295 12.93457 13.3606 10.03223
6.793213 5.289551 1.853516 0.4568481 0.6254883
3.861816 5.318604 8.586182 13.83057 14.72876
12.82153 12.37256 7.787598 5.604492 3.468262
0.5021973 2.291748 4.44165 5.853516 9.781494
9.036377 15.32568 13.22168 10.34497 8.414062
4.808838 2.79541 2.20459 1.571289 2.516846
5.886475 8.848633 13.35693 13.86108 11.6897
10.08423 6.921143 5.022705 1.250977 1.613281
4.060303 3.870117 6.236816 7.614014 11.52344
14.3877 13.75635 13.25586 9.378906 4.897217
2.710693 1.645508 2.970215 3.434326 4.995117
7.81543 11.91455 14.51587 14.22388 13.18384
6.804932 6.280029 2.989258 2.599365 3.582764
5.72583 7.339355 10.57715 11.72339 14.57495
14.31543 11.07642 7.658203 3.582275 1.469727
1.107178 1.123779 3.425537 4.749023 7.59082
12.2998 13.85645 14.56104 10.47339 7.782715
4.861084 0.9194336 1.105225 2.166992 4.256104
4.86792 8.708984 11.91211 13.0874 14.7229
11.00195 9.118652 5.177979 1.800781 1.216797
2.311279 3.371338 4.937256 9.45166 12.26514
14.75171 13.66992 13.16821 9.463867 5.972656
1.457764 0.3134766 1.479492 3.854004 5.551758
9.968994 11.60767 11.91016 12.13794 8.364258
4.412354 0.6689453 -0.4584961 -1.398438 0.6674805
0.8664551 3.946777 6.854736 9.793701 10.83325
11.82104 10.18286 5.802979 2.998047 -0.246582
-1.286377 -0.6303711 1.370117 1.789062 6.570068
7.108154 12.78662 10.30151 10.48633 3.632568
-0.06811523 -1.272217 -2.970642 0.4536133 1.349609
2.118164 6.175781 8.900391 11.80518 13.03369
10.34277 5.294189 -0.6501465 -0.1467285 -2.778564
-0.3112793 0.6621094 2.390625 5.532471 9.618164
12.63257 10.72144 10.75049 5.581299 2.778809
0.5029297 -1.777344 -0.5769043 1.443604 2.560791
7.192139 10.32812 11.25073 11.22827 9.21582
5.758057 4.212891 -0.05151367 -3.932373 -2.17749
1.221436 2.229492 7.983398 13.34741 10.86792
10.72241 10.05542 4.218506 1.971436 -1.541504
0.4951172 0.3254395 1.201172 4.460938 7.827881
9.605713 11.50806 10.92114 11.28394 7.698486
3.849854 -1.033691 -0.05322266 0.2475586 0.9013672
1.439209 5.178223 9.598633 12.13623 11.19824
8.939453 5.192871 3.850342 -0.4123535 0.1716309
-1.146484 0.1918945 5.788574 8.042725 11.36914
12.56934 12.35986 8.218994 5.584961 3.595947
0.06689453 -1.144104 0.2290039 1.258057 4.369141
8.022461 10.271 11.1875 9.533936 8.234619
6.478027 1.753662 -0.638916 -1.844482 -0.7416992
0.3977051 3.359619 5.932617 10.24731 10.57544
12.53198 9.703369 4.425293 1.097412 -0.7109375
-0.7719727 0.4602051 0.9694824 4.881836 5.864258
12.95654 11.69434 12.0127 7.905029 4.125488
1.884033 -2.28418 -0.2678223 0.467041 0.5805664
2.089355 4.751953 9.273193 11.81006 10.63062
11.39062 6.075439 2.716797 0.9033203 -1.94165
-0.7802734 1.182373 3.307861 7.405518 7.918213
13.0918 12.14429 10.34937 5.003174 2.878174
0.4753418 -0.6745605 0.5439453 1.111816 2.173584
5.13501 9.568359 11.35742 13.19629 8.950928
4.73999 -0.3374023 -0.1743164 -0.3696289 -0.3874512
0.7644043 2.930664 7.588379 9.783936 12.10962
12.82642 8.326904 6.280762 2.75 0.5268555
-0.4914551 0.3503418 0.9399414 2.16333 6.739258
9.165771 12.35376 9.687988 9.511963 4.909912
1.538574 -1.974121 -2.534363 -3.673096 0.9597168
2.299072 6.68457 9.98291 12.51855 12.80762
9.776367 4.859863 2.136963 -0.470459 0.04248047
-0.8771973 1.512695 3.12085 9.629395 11.91382
13.22339 11.91895 11.25391 9.091797 3.457275
0.4897461 -1.656006 0.1828613 0.02587891 2.158936
2.42627 8.947266 12.40039 10.7439 10.66528
5.417236 2.592041 0.07592773 -3.547974 -1.833252
0.7277832 2.706787 6.542969 8.418701 11.35449
11.83521 8.463867 4.656494 3.187988 -0.8671875
-1.925964 -1.390137 1.350098 2.54126 6.19751
12.20752 13.37915 11.38403 10.90771 6.164551
3.307617 1.11084 -1.755615 -0.2180176 1.627197
3.6875 8.234619 7.280518 13.73389 11.72949
8.514893 6.880859 2.859619 0.6391602 -0.2094727
-0.6494141 -0.3366699 2.827881 6.829102 12.12842
12.67749 9.888916 8.281494 5.344971 2.266846
-0.5087891 -0.4414062 1.4021 1.272461 3.297363
5.094482 9.78125 12.92676 12.30713 11.66211
7.638672 2.764404 0.126709 -0.4521484 0.5288086
0.8913574 1.895508 4.850586 10.39502 12.79712
12.77271 11.41235 4.44751 3.647217 0.2666016
0.2751465 1.11792 2.411377 5.161621 8.897461
10.41089 13.52808 12.78223 9.601807 5.521484
1.011963 -0.9189453 -0.967041 -0.5871582 1.109131
2.12793 4.469727 10.69434 12.44043 13.05322
8.922607 6.272949 2.55249 -1.730957 -1.549072
0.05957031 1.672119 2.106201 6.515625 10.13867
11.84717 12.96704 9.072266 7.786621 2.717041
-0.7929688 -0.6464844 -0.1711426 0.638916 1.98999
7.562988 11.05811 13.75952 12.0293 11.86743
7.87207 3.980469 -0.6203613 -1.666992 -0.7958984
1.234863 2.692383 8.390869 10.39478 17.0332
17.49536 14.12402 11.11743 8.485352 7.346191
6.945312 8.64209 9.315674 10.97803 12.90161
15.89331 16.74146 17.06128 15.25903 12.14478
9.533203 7.688965 6.969482 7.213379 9.34082
10.83008 13.92749 14.06909 18.26709 15.73315
16.06836 10.50366 8.439697 6.466064 5.35553
7.82666 9.207031 9.891602 14.07227 15.20508
17.15479 17.74072 16.12012 11.5481 8.176025
8.630615 5.55542 7.577393 8.775391 11.36133
12.83716 15.11816 17.71069 16.27808 15.61963
11.13599 9.435059 8.881836 7.171875 6.700439
10.12134 11.58228 13.58472 16.02344 16.60815
16.74976 14.09668 11.9436 9.519531 7.747314
4.911377 6.10376 9.018311 10.91113 13.78223
17.98999 16.72534 15.97827 15.55151 10.23999
9.053467 6.349121 7.999023 8.329346 9.800781
11.56641 14.04663 16.36548 17.6936 15.66919
16.49292 13.38599 10.70728 8.106934 7.88623
8.901855 9.791992 10.29077 13.10205 15.72754
16.71631 17.48535 14.86328 11.63428 11.05151
7.456787 6.749756 6.613281 8.672363 12.19678
13.73022 16.33398 18.39551 17.46729 14.48071
11.99902 9.420166 7.445801 6.03949 8.621582
9.771729 12.35156 15.09473 16.29443 17.08789
15.80737 13.22876 11.56787 9.292725 8.062256
5.669189 7.805176 8.546143 11.78931 12.97363
15.6145 16.39575 16.75073 14.31665 10.98584
9.538818 7.328125 7.575684 8.374268 9.020264
12.1123 12.60254 18.03662 18.3584 18.06152
13.58862 10.33057 8.821533 5.27832 6.80835
8.537354 8.775879 10.44678 12.10547 15.64233
17.39014 16.36694 16.38867 11.7356 8.494141
9.393555 5.70874 7.708008 9.375732 11.3606
13.91528 14.17603 19.05664 18.12866 15.78491
11.62231 9.159424 8.096436 7.583252 8.584961
9.215332 10.8728 13.4436 15.86328 16.43359
19.22949 14.50171 11.14038 8.078613 8.089355
7.669434 8.149658 9.039795 10.9873 14.34619
15.78003 17.66431 18.73657 14.02612 11.73389
9.152344 9.187012 8.158936 8.182373 9.100098
10.66528 12.98535 15.06812 17.40845 15.77197
15.19946 11.28491 7.862793 5.682129 5.350403
4.592529 8.660889 10.61157 13.20801 15.77393
18.83887 19.80176 16.05371 11.32666 8.867432
7.086182 7.98584 7.37085 10.12598 11.43335
15.27393 17.68726 18.43237 16.83301 16.20117
13.24414 9.828369 7.161621 5.863525 8.325439
8.191895 10.72925 10.79346 15.16602 16.86523
15.82788 15.71216 11.15747 8.672119 7.818115
5.397339 7.135498 8.968018 11.20288 13.24609
14.89331 17.57324 17.3645 14.18066 11.16431
8.70166 7.384766 5.718567 7.078613 9.535645
10.76782 13.65063 18.01807 18.8772 17.2063
15.4917 11.73486 10.06934 8.626465 5.679932
7.637451 10.09595 10.89258 14.05298 14.10864
19.15771 17.33496 14.5813 12.34375 9.3479
7.500488 7.253418 7.073242 8.737549 11.47046
13.43066 17.2085 17.9353 16.51978 14.45337
10.59302 10.20044 7.077148 7.128906 8.956787
9.620117 12.07861 13.17456 16.30078 18.49121
17.90869 17.15039 12.98633 9.494873 8.036865
7.305664 8.751465 8.979248 11.0127 13.53223
16.44385 19.37134 18.2356 16.42212 11.37329
11.0144 6.725586 7.761475 8.959717 11.54614
12.12061 15.09668 16.31323 18.98901 18.49316
15.0354 12.69922 8.592041 7.25293 6.20874
6.781982 8.650146 10.46387 13.50488 16.68262
17.98926 18.40479 14.48315 11.07959 9.306396
6.103027 6.493896 7.370117 9.592041 10.65112
13.54492 16.40625 16.86279 18.52759 14.91797
12.17334 9.625244 7.582031 7.175781 7.871826
8.994385 10.89624 14.36768 16.646 18.2771
17.78516 16.48462 12.78418 9.845703 7.227295
6.608398 7.15918 9.090332 11.25293 14.29712
15.86548 17.94727 18.24731 14.96191 11.64478
9.168945 7.631348 7.462891 9.159668 10.04419
11.6167 13.65356 16.61401 17.50903 17.62183
15.69458 12.72876 10.0293 8.161621 7.526123
7.678223 10.02832 11.60156 14.89624 15.15112
19.17529 16.55347 16.73047 11.23608 9.351807
7.22583 5.814514 8.516113 9.894531 10.69629
14.86719 16.08008 17.87549 18.53564 16.87012
12.2063 9.095947 9.198975 6.297607 8.143799
9.529297 12.125 14.03052 16.1748 18.48608
17.17651 16.33643 11.7395 9.972168 9.676758
7.589844 7.25708 10.69946 12.44556 14.42261
16.95898 17.48706 17.49976 14.78809 12.79321
9.830078 8.397705 5.790283 7.107666 9.692139
11.71777 14.53418 18.72632 17.50464 16.72241
16.36206 11.05249 9.699951 6.601074 8.416992
9.098877 10.51367 12.52148 15.1189 17.2561
18.5647 16.47974 17.07886 14.15356 11.12134
8.86084 8.403809 9.421387 10.41895 11.24194
13.98877 16.69629 17.54443 18.18457 15.73242
12.22412 11.68042 8.107178 7.30835 7.507812
9.328613 12.771 14.54272 17.22852 19.1709
18.23096 15.15454 12.49316 9.802979 7.869629
6.559021 9.316895 10.66235 13.08398 15.8877
17.10107 17.92383 16.66284 14.10767 12.24561
9.906006 8.93335 6.309814 8.525879 9.387939
12.63696 14.06348 16.552 17.48364 17.50269
14.83618 11.54639 10.16772 7.984375 8.140137
8.905518 9.614014 12.71777 13.56738 18.71436
19.11426 18.6123 14.22339 11.00635 9.495361
6.172852 7.421631 9.179932 9.625488 11.29053
12.95312 16.60913 18.3667 17.41968 17.08008
12.27466 9.132812 9.993164 6.501709 8.360352
10.073 12.03247 14.77661 15.37524 19.83203
18.59937 16.50562 12.48364 9.241455 8.752686
8.239502 8.969727 10.02783 11.82007 14.35962
17.03906 17.37109 19.75684 15.45874 11.84741
8.961426 8.526855 8.179199 8.700439 9.668701
11.85645 15.23877 16.65503 18.52563 19.39282
14.94409 12.37646 9.554688 9.804199 8.856201
8.967529 9.791504 11.53833 13.96582 16.00757
18.35181 16.6958 16.11353 12.01538 8.374512
6.365723 6.274231 5.463623 9.299561 11.38696
14.09473 16.58252 19.60449 20.58301 16.84473
12.13135 9.613525 7.79126 8.690918 8.171631
10.7998 12.26538 16.08838 18.59546 19.18628
17.70605 17.05664 14.16992 10.26978 7.519043
6.578369 9.06958 9.027832 11.61792 11.84619
16.38867 17.81055 16.48999 16.39575 11.75708
9.043213 8.599365 6.467651 7.951904 9.682861
12.01733 14.15039 15.94409 18.45801 18.09497
14.97363 11.91821 9.158691 8.197266 6.333801
7.986816 10.21729 11.56274 14.70923 18.8501
19.64673 18.16919 16.34912 12.52588 10.55566
9.120605 6.439697 8.287842 10.70532 11.67188
14.97876 15.2981 20.13428 18.45215 15.63208
13.11328 10.13892 8.26416 7.882324 7.842773
9.471924 12.31812 14.40918 18.146 18.72632
17.47095 15.19165 11.34302 10.74536 7.973633
7.978516 9.445068 10.38184 12.87549 14.11597
17.0293 19.14355 18.62549 17.87305 13.8418
10.26245 8.794678 8.086914 9.478027 9.686279
11.70605 14.52637 17.37744 20.40259 18.97192
17.01587 11.78149 11.46362 7.135742 8.17749
9.543701 11.87427 12.81787 16.02637 17.42651
20.27222 19.63965 15.98462 13.54492 9.211182
8.110352 6.99585 7.707764 9.380615 11.39551
14.39551 17.75488 18.95605 19.48096 15.39526
11.48975 9.810303 6.784668 6.984131 8.00293
10.33618 11.39136 14.25391 17.30664 17.75732
19.33813 15.79492 12.9585 10.33618 8.25
8.046875 8.487061 9.732666 11.76538 15.55908
17.80615 19.16577 18.62109 17.26196 13.41895
10.50977 7.89917 7.37793 8.016602 9.781738
12.05566 15.15259 16.95532 18.56641 18.04419
15.27246 11.7522 9.338867 7.664551 7.59375
9.155762 10.0813 11.53076 13.76685 16.47729
17.50903 17.81323 15.59106 12.73267 10.17969
8.282715 7.543701 7.734863 10.04395 11.74219
14.78687 15.25854 19.32959 16.86011 16.58398
11.38843 9.580322 7.305908 5.875061 8.604004
10.0293 10.88184 14.91602 15.95703 18.20752
18.90674 16.88574 12.33716 9.2229 9.24585
6.580811 8.38208 9.619141 12.30273 14.2356
16.62793 18.59546 17.5769 16.57861 11.91333
9.997559 9.668945 7.673828 7.270752 10.74243
12.37915 14.48511 17.11328 17.8562 17.50757
14.95801 13.02759 10.06641 8.522705 5.97583
7.453369 9.811279 11.79199 14.71387 19.12866
17.83276 17.25366 16.54761 11.22827 9.877686
6.67334 8.512695 9.157471 10.59766 12.58984
15.45483 17.4397 18.7854 16.98169 16.90112
14.42896 11.1936 8.82959 8.399902 9.575684
10.40723 11.27319 13.98877 16.92676 17.80811
17.91113 15.81836 12.23584 11.86792 8.380615
7.253662 7.734375 9.369629 13.13037 14.66968
17.76758 19.17871 18.52002 15.05884 12.55176
9.943604 7.916504 6.643005 9.311035 10.64087
12.89453 15.69238 17.35693 18.14844 16.79175
14.38696 12.28076 9.948975 9.142334 6.520752
8.713379 9.563721 12.59009 14.47559 17.08521
17.677 17.87573 15.03931 11.61279 10.12866
8.214844 8.145996 8.977783 9.500732 12.69238
13.84668 19.2417 19.20996 18.44043 14.21362
11.05127 9.583252 6.530273 7.515381 9.164307
9.70752 11.41162 13.1543 16.76147 18.85889
17.6814 17.10352 12.24731 9.244141 10.06934
6.722412 8.420898 10.06909 12.15552 14.86255
15.75806 19.78906 18.39819 16.53882 12.60669
9.38208 8.873779 8.378174 8.979492 10.26807
11.7771 14.47485 17.32422 17.89062 19.37793
15.75562 12.13647 9.098145 8.544434 8.249512
8.692627 9.668701 12.04395 15.12158 16.97925
18.57837 19.1311 15.12769 12.54639 9.650391
9.847168 8.936279 9.283936 10.0083 11.57935
14.38574 16.22046 18.53931 16.82275 16.31079
12.07202 8.554199 6.477051 6.481262 5.740967
9.145264 11.2522 14.21191 16.84033 19.66504
20.30371 16.79004 12.43799 9.81665 7.9729
8.739746 8.204834 10.83105 12.44312 16.11377
18.59937 19.59448 18.10059 17.38672 14.41211
10.24048 7.710449 6.937744 9.079346 9.307129
11.62573 12.10791 16.57812 18.4043 16.53687
16.57349 11.83521 9.140869 8.767334 6.602417
8.045654 9.661377 11.98608 14.58008 16.02612
18.50098 17.91528 15.21387 12.23657 9.312988
8.509766 6.550598 8.080566 10.1958 11.58032
14.7522 18.93213 19.50024 18.41724 16.73779
12.65479 10.58301 9.243652 6.646729 8.240967
10.70923 11.64648 15.17993 15.55005 19.82568
18.7334 15.89771 13.14844 10.24829 8.479004
7.962402 8.045898 9.468018 12.29468 14.58301
18.45459 18.96851 17.65259 15.30688 11.54028
10.71606 8.206055 8.234375 9.429443 10.41699
12.93799 14.40308 17.10742 19.40137 18.86182
17.80859 13.97852 10.28979 8.948975 8.15918
9.552246 9.852295 11.61816 14.55371 17.51025
20.03735 19.10278 17.04517 11.76587 11.59839
7.276367 8.220459 9.535889 11.72192 12.79053
16.19434 17.42065 20.82104 19.76855 15.98657
13.5 9.218994 8.241211 7.343506 7.770264
9.480225 11.49121 14.66699 17.83691 19.09668
19.6001 15.48511 11.37451 9.87085 6.958496
7.036865 8.083008 10.45337 11.25659 14.37891
17.41406 18.13818 19.1936 15.88672 13.05615
10.43384 8.4375 8.265625 8.528076 9.890869
11.72241 15.82275 18.22021 19.70093 18.89062
17.32446 13.62207 10.83789 7.809326 7.489258
8.188477 9.891113 12.15137 15.11938 17.20923
17.62109 17.24536 14.3877 10.89478 8.743164
6.955566 6.966797 8.29248 9.182861 10.65576
13.38989 15.47144 16.6438 17.25464 15.03833
11.99829 9.625 7.638184 6.914795 6.904785
9.301758 11.02148 13.84351 14.18433 18.74561
16.19604 15.91406 10.72046 8.926025 6.737549
5.343811 7.631348 9.042969 9.944336 14.20508
14.75 17.1958 18.23877 16.05176 11.51685
8.646729 8.343506 5.906982 7.391846 8.707031
11.62891 13.31763 15.75488 17.78101 16.80737
16.1001 10.97974 9.394043 9.057617 7.324219
6.206299 9.918213 11.61938 13.63354 16.12109
16.85815 16.8396 14.09668 12.31274 9.509766
7.766846 5.356689 6.664307 8.725342 10.97363
13.97559 18.77905 16.83667 16.44897 15.98511
10.44116 9.334717 5.913574 7.852539 8.432861
9.935547 11.93359 14.63062 16.6272 17.82056
16.50708 16.47144 13.68677 10.75024 8.140137
7.995605 8.54248 9.307617 10.34741 12.9165
16.02246 17.16748 17.71387 14.83984 11.75342
11.43433 7.671631 6.626709 7.085938 8.404785
12.48193 13.86108 17.0918 18.94043 18.13721
14.18188 12.11426 9.427979 7.111816 5.957458
8.379395 9.715088 11.98633 14.91113 16.53271
16.94531 15.86011 13.64282 11.46826 9.585693
8.597412 5.874268 7.875488 8.341064 11.74048
13.37988 16.25513 16.79419 17.59644 14.31665
11.05225 9.497803 7.701172 7.376465 7.88208
8.602295 12.03418 12.85449 18.72217 18.40918
17.82324 13.55737 10.2251 8.848877 5.672852
6.720459 8.310791 8.883301 10.33154 12.44141
15.66382 17.88428 16.77515 16.57617 11.57153
8.511719 9.375977 6.05835 7.852539 9.082764
11.11646 14.20044 14.73462 18.94141 17.5896
15.78687 11.85083 9.053955 8.209717 7.618408
8.395508 9.162598 10.86108 13.60181 16.06055
16.98047 18.84277 14.87866 11.0896 8.506348
7.614746 7.772949 7.727783 9.035889 11.02246
14.04932 16.2312 17.74048 18.44556 14.35229
11.85693 9.480469 9.228027 8.244873 8.588623
9.111816 10.57153 13.43652 15.08374 18.03735
16.12939 15.59399 11.4021 7.757324 5.79541
5.981262 5.063232 8.280029 10.40649 13.30566
16.0083 18.65918 19.35059 15.81152 11.63721
9.236572 7.564697 8.089355 7.456787 9.879883
11.5564 15.41064 17.90796 18.64722 17.03223
16.71484 13.79297 9.711182 7.382324 6.039307
8.434814 8.406738 10.56519 10.95947 15.52539
17.65039 15.56421 15.84302 11.18091 8.474854
8.064209 6.149292 7.285889 8.411377 11.26147
13.64453 15.21948 17.68262 17.17114 14.53809
11.49829 8.807129 8.039062 5.923645 7.299316
9.369629 10.85181 13.9104 18.31299 18.52368
17.44458 15.98584 11.9458 9.727539 8.595215
5.631104 7.250732 9.908447 11.01367 14.51782
14.47583 19.09131 17.5127 14.88208 12.49805
9.646729 7.381348 6.876465 7.008789 8.671143
11.44312 13.83887 17.57178 17.99194 16.84204
14.57446 10.91138 10.17505 7.739258 7.423828
8.702881 9.395508 11.96729 13.62964 16.16406
18.65332 17.84229 16.9043 13.02539 9.694092
8.265381 7.571289 8.802246 8.776123 10.8877
13.64941 16.74268 19.23071 17.99536 16.62524
11.05493 11.24878 6.833008 7.585693 8.676514
10.87231 12.00537 15.50098 16.64917 19.74097
18.71191 15.26196 12.4082 8.426025 7.336914
6.484131 6.928467 8.68335 10.47168 13.98535
16.90332 18.51074 18.89893 14.47339 10.73779
9.18335 6.315918 6.39624 7.538086 9.22876
10.42456 13.63867 16.48047 17.51318 18.49438
15.1582 12.89795 9.79126 8.085938 7.642578
7.692139 8.953369 10.65796 14.56689 17.2085
19.03491 17.97656 16.5061 12.92871 10.01367
7.104248 6.99707 7.137695 8.969238 11.10059
14.34204 16.33423 17.41016 16.55981 14.41895
11.42603 9.458008 7.67627 7.740234 8.888184
9.690674 10.70068 13.26685 15.15698 16.38794
16.81714 14.74927 12.40063 10.39062 8.48584
7.869873 7.619629 9.825195 11.21289 13.59155
14.33081 17.95654 16.10815 15.85352 11.47827
9.748291 7.686768 6.34967 8.086426 9.505859
10.38184 13.98828 14.83398 17.13721 18.02588
16.03809 12.06372 9.562744 9.206787 6.895264
7.989502 9.173828 11.81836 13.42505 15.77441
17.26733 16.52222 15.83643 11.58911 10.08545
9.737305 8.193359 7.102783 10.38696 11.97485
13.65308 16.08984 16.82886 16.48999 14.22754
12.76978 10.00195 8.671143 6.428955 7.465088
9.008545 11.3623 13.79004 17.85522 16.80542
16.41577 15.84644 11.13843 9.89917 6.819824
8.418945 9.141846 10.23047 11.99609 14.47632
16.36548 17.67603 16.27466 15.78003 13.86255
11.3147 9.085449 8.757324 9.206543 10.10645
10.97046 13.34424 15.97363 17.00537 16.79199
14.80664 12.07568 12.0769 8.536865 7.517334
7.783203 8.994629 12.42334 13.63647 16.82617
17.82715 17.54346 14.25415 12.08887 9.91626
8.008301 6.871521 9.125488 10.1311 12.01562
14.72363 16.11084 16.62305 15.95581 13.72681
11.64014 10.02905 9.548584 6.760986 8.67041
8.989502 11.77368 13.53223 16.34106 16.52271
17.43237 14.48462 11.30615 10.10913 8.496094
8.325684 8.557861 9.078857 11.9209 13.1084
18.10693 17.71582 17.00684 14.03979 10.94971
9.60083 6.538086 7.353271 9.000244 9.447754
10.95654 12.83398 15.27124 17.68896 16.34351
15.89062 11.81763 9.074219 10.13379 7.036865
8.481445 9.571045 11.55396 14.13794 14.82642
18.08789 16.81616 15.64038 12.53638 9.69458
9.121826 8.47583 8.938477 9.777832 11.18335
13.69165 15.97266 16.91602 17.78418 15.10327
11.60132 9.523926 8.60498 8.456543 8.593018
9.426514 11.28418 14.03174 16.00073 17.49829
17.54517 14.43628 11.99756 9.896484 10.14404
9.098389 9.307373 9.740723 11.07935 13.6377
15.10132 17.49634 15.94189 15.46509 11.83179
8.466309 6.766113 6.821106 5.887451 8.725342
10.71118 13.31934 15.63721 17.94434 18.46973
15.68457 12.02002 9.701416 8.310791 8.921387
8.361084 10.26074 11.85522 15.03564 17.29272
18.17456 16.91895 16.42969 13.83398 10.33228
8.099121 6.953369 9.114502 8.869629 10.948
11.5415 15.23047 17.4043 15.53687 15.74146
11.57739 8.933838 8.9021 7.063354 7.965576
9.063721 11.41187 13.74219 14.89136 17.35254
16.66138 14.59082 11.95923 9.381348 8.818359
6.765442 8.14502 9.79541 11.05884 13.79907
17.54932 18.04517 17.23169 16.24756 12.1333
10.48926 9.343262 6.50415 8.020264 10.1936
11.27539 14.32056 15.00122 18.06982 17.44434
14.94263 12.67188 10.40454 8.125488 7.626465
7.801758 9.294189 11.3689 13.75684 16.99561
17.77124 16.38501 14.39868 11.19067 10.72192
8.524414 8.111328 9.204834 9.958008 12.26221
13.71362 15.7793 18.16699 17.46729 16.625
13.2832 10.34448 9.107178 8.442383 9.499512
9.393311 11.3252 13.60645 16.41455 18.45923
17.60083 16.09009 11.63501 11.7937 7.561523
8.406006 9.487061 11.19849 12.26709 15.29395
16.36792 19.23706 18.2002 15.27173 12.93164
9.336182 8.37207 7.355225 7.86792 9.101318
10.97559 14.11816 16.45215 18.02246 18.09033
14.60229 11.18896 9.956787 7.120605 7.261475
8.094727 9.756104 10.76636 13.98047 16.17578
17.14209 17.7522 14.8457 12.75732 10.46118
8.830078 8.464844 8.321045 9.484619 11.10327
14.69189 16.82959 18.37866 17.3457 15.97681
13.04199 10.66602 8.104248 7.924805 8.026367
9.42627 11.15918 13.86157 16.02368 17.68555
16.45239 14.77246 12.01782 10.05566 8.404785
8.357422 9.483887 10.22974 11.14209 13.55396
15.4187 16.677 16.93823 14.89575 12.79712
10.88086 9.046387 8.477295 8.377441 10.35645
11.67383 13.82397 14.86206 17.87842 16.35034
